ID,name,cre_id,lat,lng,regular,premium,diesel
13897,JOSE LUIS RECHY MARTINEZ,PL/12614/EXP/ES/2015,19.64411,-97.59862,,,
13898,Servicio Magusa S.A de C.V.,PL/12615/EXP/ES/2015,31.70075,-116.57,21.79,,
13899,SERVICIOS PERA SA DE CV,PL/12616/EXP/ES/2015,26.03334,-98.2783,,,
13906,CAMINO A COCOYOC SA DE CV,PL/12617/EXP/ES/2015,18.88981,-98.98453,23.59,,
13909,COMBUSTIBLE DE LOS MOCHIS SA DE CV ,PL/12618/EXP/ES/2015,25.78569,-108.9928,,26.67,
13911,FERNANDO MURILLO SALGADO,PL/11962/EXP/ES/2015,24.4388,-107.0941,,26.95,
13915,NOGALES ENERGETICOS S.A. DE C.V.,PL/11964/EXP/ES/2015,27.34375,-112.268,25.2,,
13916,NOGALES ENERGETICOS S.A. DE C.V.,PL/11963/EXP/ES/2015,26.00735,-111.3661,,26.89,
13917,NOGALES ENERGETICOS S.A. DE C.V.,PL/11965/EXP/ES/2015,23.09926,-109.7192,,,25.99
13919,PORFIRIO SANDOVAL SANCHEZ,PL/11966/EXP/ES/2015,19.76379,-100.2366,19.5,,
13920,"GASOLINERA ESTADIO, S.A. DE C.V.",PL/11967/EXP/ES/2015,26.90033,-101.4423,,24.5,
13921,GRUPO OPERADOR DE MINIGASOLINERAS SA DE CV,PL/11968/EXP/ES/2015,25.7725,-100.2597,22.99,,
13922,"SERVICIO AVIACION, S.A. DE C.V.",PL/11969/EXP/ES/2015,26.94581,-101.4514,19.0,,
13923,SERVICIO CARROLO SA DE CV ,PL/11970/EXP/ES/2015,19.46659,-96.76995,,25.25,
13924,"SERVICIO SESAMO, S.A. DE C.V.",PL/11971/EXP/ES/2015,25.68306,-100.2806,,25.99,
13927,SERVICIO RIOS SALINAS SA DE CV,PL/11972/EXP/ES/2015,20.95563,-101.4199,22.49,,
13928,SERVICIO RIOS SALINAS SA DE CV,PL/11973/EXP/ES/2015,20.95487,-101.43,22.49,,
13931,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/11974/EXP/ES/2015,20.61788,-100.4526,23.89,,
13933,"SERVICIO VENADERO, S. A. DE C. V.",PL/11975/EXP/ES/2015,21.88857,-102.4575,23.4,,
13934,"SERVICIO BAJIO DE SAN JOSE, S.A. DE C.V.",PL/11976/EXP/ES/2015,21.67533,-102.1079,23.45,,
13935,"SERVICIO ISALSO, S.A. DE C.V.",PL/11977/EXP/ES/2015,22.09369,-102.2731,23.66,,
13936,"SERVICIO ISAMEL, S.A. DE C.V.",PL/11978/EXP/ES/2015,22.07113,-102.2749,,25.3,
13937,SALVADOR PARADA LOPEZ VELARDE,PL/11979/EXP/ES/2015,21.99178,-102.2889,,25.24,
13938,ENERGETICOS AVENIDA DEL NIÑO SA DE CV,PL/11980/EXP/ES/2015,25.85088,-97.49159,,21.49,
13942,ESTACION DE SERVICIODIVISION DEL NORTE S DERLDECV ,PL/11981/EXP/ES/2015,25.86797,-97.47965,18.99,,
13944,GEAXLO S.A. DE C.V.,PL/11982/EXP/ES/2015,23.60165,-102.7368,23.29,,
13951,ESTACION DE SERVICIO LAS TORRES S.A DE C.V,PL/11983/EXP/ES/2015,20.6584,-103.381,22.99,,
13952,AUTOGAS LAS ANIMAS S.A. DE C.V.,PL/11984/EXP/ES/2015,19.04398,-98.23411,,,
13956,SERVICIO LA LAGUNILLA S.A. DE C.V.,PL/11985/EXP/ES/2015,20.34719,-99.03071,23.39,,
13959,GAS MARINE S.A. DE C.V.,PL/11986/EXP/ES/2015,21.08307,-86.77524,24.23,,
13973,AUTI SERVICIO SANTIAGO S.A DE C.V,PL/11987/EXP/ES/2015,19.11592,-104.3485,,25.6,
13974,JORGE ARTURO URIBE LITVAK,PL/11988/EXP/ES/2015,19.69636,-98.43731,23.31,,
13976,FARUM SERVICIOS S A DE C V,PL/11989/EXP/ES/2015,20.9856,-98.6709,23.75,,
13979,"AUTOSERVICIOS TECPAN , S.A. DE C.V.",PL/11990/EXP/ES/2015,17.23701,-100.6301,24.7,,
13980,BEATRIZ EUGENIA QUESADA PEREZ,PL/11991/EXP/ES/2015,19.51299,-99.21345,23.99,,
13982,GASOLINERA COMALA S.A. DE C.V.,PL/11992/EXP/ES/2015,19.31939,-103.7599,,25.49,
13983,RODOLFO ENRIQUEZ MORENO,PL/11993/EXP/ES/2015,21.11726,-101.6678,22.3,,
13985,"SUPER SERVICIO DN ALFONSO, S. DE R.L. DE C.V.",PL/11994/EXP/ES/2015,24.00318,-104.6501,23.29,,
13987,SERVICAÑA S.A. DE C.V.,PL/11995/EXP/ES/2015,20.66857,-103.7171,22.98,,
13988,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.,PL/11996/EXP/ES/2015,20.29469,-99.92577,,25.39,
13992,MORATINES SA DE CV,PL/11997/EXP/ES/2015,25.79513,-108.9972,25.63,,
13996,"ESTACION DE SERVICIO LAS CUMBRES, SA DE CV",PL/11998/EXP/ES/2015,18.71665,-97.30896,,24.89,
13999,Energéticos Franco S.A. de C.V.,PL/11999/EXP/ES/2015,25.74427,-97.55543,18.49,,
14001,Energéticos Franco S.A. de C.V.,PL/12000/EXP/ES/2015,25.86323,-97.48039,,,23.49
14005,"GASOLINERAS FAST DE OCCIDENTE, S. DE R.L. DE C.V.",PL/12001/EXP/ES/2015,17.05396,-96.72984,,26.49,
14007,EL OLIVO DE CD VICTORIA SA DE CV,PL/12002/EXP/ES/2015,23.77216,-99.10814,,24.91,
14008,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/12003/EXP/ES/2015,32.66182,-115.4141,,23.97,
14009,GASOLINERA SABALO SA DE CV,PL/12004/EXP/ES/2015,22.22236,-97.91708,,23.96,
14012,ROBERTO CARRERA BRUNO,PL/12038/EXP/ES/2015,17.65963,-99.81866,,,
14013,"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V.",PL/12039/EXP/ES/2015,20.61288,-102.2167,24.49,,
14015,SERVICIO DEL CENTRO DE RAFAEL LARA GRAJALES S.A. DE C.V.,PL/12620/EXP/ES/2015,19.22718,-97.80412,,24.12,
14016,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12040/EXP/ES/2015,28.64205,-106.0682,,25.99,
14017,"Estación de Servicio Pegaso, S.A. de C.V.",PL/12041/EXP/ES/2015,20.63689,-103.4126,24.4,,
14018,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12042/EXP/ES/2015,22.92279,-98.08154,,25.98,
14020,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/12043/EXP/ES/2015,19.06675,-98.22344,,25.49,
14021,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,PL/12044/EXP/ES/2015,24.84351,-98.15413,23.98,,
14022,"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V.",PL/12045/EXP/ES/2015,25.71143,-99.25352,23.6,,
14023,"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V.",PL/12046/EXP/ES/2015,25.60727,-99.65,,25.54,
14025,SERVICIO GUADARRAMA S.A. DE C.V.,PL/12047/EXP/ES/2015,18.13151,-99.93539,,26.59,
14027,ALMA ANGELINA VEGA GRIJALVA,PL/12005/EXP/ES/2015,21.00938,-102.1728,,,
14029,ERICK MENDOZA HERNANDEZ,PL/12006/EXP/ES/2015,20.38249,-98.2018,23.5,,
14031,GASOLINERA DE COMPOSTELA S.A. DE C.V.,PL/12007/EXP/ES/2015,21.23918,-104.9009,25.17,,
14034,"GRUPO GASOLINERO TAMPICO, SA DE CV  E10172",PL/12008/EXP/ES/2015,22.82321,-98.43775,23.69,,
14039,EDGAR CUAUHTEMOC CEJA CADENAS,PL/12009/EXP/ES/2015,19.47709,-100.4884,,24.99,
14041,"JAR, INFRAESTRUCTURA MARINA, S.A. DE C.V.",PL/12010/EXP/ES/2015,0,0,,25.68,
14043,"ALCA ENERGETICA, S.A. DE C.V ",PL/12011/EXP/ES/2015,29.6988,-88.13531,24.49,,
14044,Combustibles Y Transportes Morelos,PL/12012/EXP/ES/2015,21.47236,-101.2166,,25.0,
14045,"SERVICIO MORA DE ZACAPU, S. A. DE C. V.",PL/12013/EXP/ES/2015,19.81322,-101.7971,,25.4,
14047,SERVICIO A & J SA DE CV,PL/12014/EXP/ES/2015,18.15609,-95.53627,,,24.9
14048,COMBUSTIBLES Y LUBRICANTES ROQUI S.A. DE C.V.,PL/12015/EXP/ES/2015,25.66683,-97.82524,,22.99,
14050,SERVICIO GASOLINERO NAVARRETE SA DE CV,PL/12016/EXP/ES/2015,21.46707,-104.8377,24.99,,
14051,Servicio Toluca SRL de CV,PL/12017/EXP/ES/2015,19.30476,-99.64396,22.39,,
14052,"ACEITES Y COMBUSTIBLES DE QUERETARO, S.A. DE C.V.",PL/12018/EXP/ES/2015,20.56135,-100.2672,,25.15,
14054,PRIMEROGAS S.A. DE C.V. ,PL/12019/EXP/ES/2015,16.94898,-97.62973,24.61,,
14055,COMBUSTIBLES MARSAN SA DE CV,PL/12020/EXP/ES/2015,20.65682,-103.3612,,25.49,
14056,"HIDROCARBUROS SANTA ANA, S.A. DE C.V. ",PL/12021/EXP/ES/2015,20.08528,-98.71817,22.59,,
14057,"CYNPER, S.A. DE C.V.",PL/12022/EXP/ES/2015,20.18159,-99.22704,22.99,,
14058,ANSELMA EDHIT HUESCA LAGUNES,PL/12023/EXP/ES/2015,18.86068,-96.87988,22.89,,
14059,GASOLINERA SURUTATO SA DE CV,PL/12024/EXP/ES/2015,25.80172,-107.5586,23.22,,
14060,SERVICIO MECAPALAPA S.A. DE C.V.,PL/12025/EXP/ES/2015,20.52828,-97.8501,24.0,,
14061,DEL FER SERVICIOS SA DE CV,PL/12026/EXP/ES/2015,18.53864,-96.24748,18.6,,
14062,"PETROSERVICIOS DE GUASAVE, S.A. DE C.V.",PL/12027/EXP/ES/2015,25.51827,-108.3579,24.04,,
14063,MULTISERVICIOS POVA SA DE CV,PL/12028/EXP/ES/2015,19.48043,-98.30537,,,
14064,"HIDROCARBUROS SANTA CATARINA, S.A. DE C.V. ",PL/12029/EXP/ES/2015,20.12829,-98.83879,,24.59,
14065,ADMINISTRADORA Y CONTROLADORA DE CARBURANTES SA DE,PL/12030/EXP/ES/2015,25.69079,-100.315,,,
14066,"AUTOSERVICIO BENITEZ, SA DE CV",PL/12031/EXP/ES/2015,32.34258,-117.058,,,
14068,Gasolineria Gamboa S de R L,PL/12032/EXP/ES/2015,0,0,22.77,,
14070,Mario Gamboa E Hijos SA,PL/12033/EXP/ES/2015,16.78223,-93.22457,23.76,,
14072,Mario Gamboa E Hijos SA,PL/12034/EXP/ES/2015,16.79777,-93.26826,,23.84,
14073,"ALEROB ESTACIONES, S.A. DE C.V.",PL/12035/EXP/ES/2015,32.50294,-117.0336,22.99,,
14075,Servi Universidad SA de CV,PL/12036/EXP/ES/2015,20.09606,-98.71581,22.89,,
14077,SERVICIOS CONTRERAS S.A DE C.V,PL/12037/EXP/ES/2015,20.04998,-101.1505,23.49,,
14079,ESTACION DE SERVICIO FLORIDA SA DE CV,PL/12067/EXP/ES/2015,16.86915,-99.89706,25.4,,
14080,"GARAGES Y TURISMO, S.A. DE C.V.",PL/12068/EXP/ES/2015,25.6653,-100.3125,,,
14082,PARADOR Y SERVICIOS SANTA ROSA S.A. DE C.V.,PL/12069/EXP/ES/2015,20.42075,-103.2368,,25.0,
14083,JOSE LUIS MAGAÑA GOMEZ,PL/12048/EXP/ES/2015,19.57997,-101.7211,23.98,,
14084,Gasolineras Express S.A. de C.V. ,PL/12049/EXP/ES/2015,31.30246,-109.5327,18.9,,
14086,SALVADOR VALLEJO JIMENEZ,PL/12050/EXP/ES/2015,19.98169,-103.2579,25.19,,
14090,GRUPO GASOLINERO TRES EMES SA. DE CV.,PL/12051/EXP/ES/2015,31.30865,-109.6043,18.9,,
14091,INNOVACION DE GASOLINERAS CHIMALHUACAN SA DE CV,PL/12052/EXP/ES/2015,19.39427,-98.99018,,,
14092,"FOMENTO EMPRESARIAL DE PUEBLA, S.A. DE C.V.",PL/12053/EXP/ES/2015,18.99362,-98.20445,,24.5,
14093,SERVIGILGA S.A. DE C.V.,PL/12054/EXP/ES/2015,18.02347,-95.5401,21.99,,
14094,FERNANDO GONZALEZ SANCHEZ,PL/12055/EXP/ES/2015,21.35915,-102.8322,,26.71,
14095,"MASABASTO GAS, S.A. DE C.V.",PL/12056/EXP/ES/2015,25.66555,-100.2661,24.29,,
14097,"GRUPO HERCOR GAS, S.A. DE C.V.",PL/12621/EXP/ES/2015,32.62475,-115.4205,22.75,,
14099,"GRUPO OCTANO, S.A. DE C.V.",PL/12057/EXP/ES/2015,20.36567,-102.839,,26.89,
14101,ANA YARALDINE LOPEZ GAXIOLA,PL/12058/EXP/ES/2015,25.46368,-108.0779,23.98,,
14103,SERVICIOS HIDASA SA DE CV,PL/12059/EXP/ES/2015,21.09872,-89.39973,24.89,,
14104,SERVICIOS SAN JUANITO SA DE CV,PL/12060/EXP/ES/2015,20.78579,-104.0076,24.3,,
14105,"SERVICIO REGIO ONCE, S.A. DE C.V.",PL/12061/EXP/ES/2015,17.68147,-93.47464,23.89,,
14106,JESUS MANUEL LOPEZ MUÑOZ,PL/12062/EXP/ES/2015,26.77316,-105.5902,,26.1,
14107,"Servicio El Rebozo, S.A. de C.V.",PL/12683/EXP/ES/2015,18.96174,-99.57587,,24.95,
14108,"Servicio Pozo Mineiro, S.A. de C.V.",PL/12684/EXP/ES/2015,20.38462,-100.0112,,24.08,
14110,PETROPLAZAS S.A. DE C.V.,PL/12063/EXP/ES/2015,23.36101,-106.4787,,26.19,
14113,CLEMENTE FELIX LOPEZ ALVAREZ,PL/12064/EXP/ES/2015,18.88554,-97.86919,,22.5,
14114,ROSA MARINA ESPINOSA RODAS,PL/12065/EXP/ES/2015,15.99518,-92.01201,,22.0,
14115,MARIA SEGURA GOMEZ,PL/12066/EXP/ES/2015,17.67182,-97.56777,,,
14118,KILLER HUMBERTO LOPEZ GAXIOLA,PL/12070/EXP/ES/2015,25.48673,-108.2443,23.98,,
14119,SERVICIO CAMEMBARO S.A DE C.V.,PL/12646/EXP/ES/2015,20.36841,-101.1902,,,
14120,Servicios Ecológicos de Yucatán S. de R.L. de C.V.,PL/12647/EXP/ES/2015,21.00834,-89.63165,,25.49,
14121,GRUPO GASOLINERO DEL BAJIO SA DE CV,PL/12648/EXP/ES/2015,21.05279,-101.7795,24.19,,
14122,Servicio Magusa S.A de C.V.,PL/12071/EXP/ES/2015,30.9819,-116.1619,,,23.29
14124,LEONEL ROSAL NAVA FLORES,PL/12649/EXP/ES/2015,18.92046,-99.68195,,,
14125,GASOLINERA DIMARO SA DE CV,PL/12650/EXP/ES/2015,18.9105,-99.7656,24.99,,
14127,FRANCISCO JAVIER MORAGA CAMPUZANO,PL/12072/EXP/ES/2015,30.71453,-111.8365,22.95,,
14129,JUAN CARLOS MORAGA CAMPUZANO,PL/12073/EXP/ES/2015,30.71037,-111.8707,,24.69,
14131,grupo bazem s. a. de c. v.,PL/12651/EXP/ES/2015,21.23283,-104.9247,,26.25,
14133,FELIX ALEJANDRO HERRERA MURILLON,PL/12652/EXP/ES/2015,19.49674,-102.0707,23.5,,
14135,SUMINISTROS DE COMBUSTIBLES QUIROGA S.A. DE C.V.,PL/12074/EXP/ES/2015,19.66272,-101.5208,23.69,,
14136,NAUTI GAS SA DE CV,PL/12653/EXP/ES/2015,27.94757,-111.0572,25.19,,
14138,HIDROCARBUROS EL MIRADOR SA DE CV,PL/12075/EXP/ES/2015,21.9695,-99.3035,,,25.74
14139,CABO FUELS MANTE PLATINUM SA DE CV,PL/12076/EXP/ES/2015,22.80348,-99.01315,22.99,,
14141,PETRO FUELS TAMUIN SA DE CV ,PL/12077/EXP/ES/2015,22.00172,-98.78105,23.99,,
14142,GRUPO ALVAMO SA DE CV ,PL/12654/EXP/ES/2015,19.50145,-102.4276,,25.47,
14148,ESTEBAN GARCIA MIRON,PL/12078/EXP/ES/2015,18.81314,-97.18803,23.89,,
14152,"Servicio Contepec, S.A. de C.V",PL/12079/EXP/ES/2015,19.94851,-100.1663,23.72,,
14154,SERVICIOS AGROPECUARIOS UNIDOS S.P.R. DE R.L.,PL/12080/EXP/ES/2015,25.7119,-97.81573,,,
14156,GRUPO GASOLINERO ATHENEA SA DE CV,PL/12081/EXP/ES/2015,0,0,,24.5,
14157,COMBUSTIBLES LA ROCA S.A. DE C.V,PL/12082/EXP/ES/2015,26.09329,-106.9629,25.79,,
14159,"GRUPO GASOLINERO CASABLANCA , S.A DE C.V.",PL/12655/EXP/ES/2015,19.05401,-96.03265,20.99,,
14160,"GRUPO GASOLINERO CASABLANCA , S.A DE C.V.",PL/12656/EXP/ES/2015,19.06179,-96.07479,,22.32,
14161,super servicio quijote sa de cv,PL/12622/EXP/ES/2015,18.3755,-93.22219,22.95,,
14163,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/12623/EXP/ES/2015,32.66149,-115.5054,22.05,,
14164,GASOFAR DE QUERETARO S.A. DE C.V.,PL/12624/EXP/ES/2015,20.62308,-100.4421,22.49,,
14165,SERVICIO QUINAGUI SA DE CV,PL/12625/EXP/ES/2015,24.78808,-112.1023,,20.62,
14166,SARA MONTIEL ESCOBAR,PL/12626/EXP/ES/2015,19.41073,-96.36015,22.43,,
14167,GRACIELA PATRICIA MARTINEZ RIVERA,PL/12627/EXP/ES/2015,27.00594,-101.7204,,24.5,
14168,SUPER SERVICIO CUTZAMALA SA DE CV ,PL/12628/EXP/ES/2015,18.46631,-100.5817,,26.36,
14170,SERVICIO EXPRESS CARRANZA S.A. DE C.V.,PL/12629/EXP/ES/2015,19.21767,-102.6755,25.33,,
14171,"servicio la mangana,s.a de c.v.",PL/12630/EXP/ES/2015,19.43026,-100.371,,25.45,
14173,SERVICIO JIQUIPILCO S.A. DE C.V.,PL/12631/EXP/ES/2015,19.5602,-99.602,,,
14175,ESTACION DE SERVICIO EL POLVORIN SA DE CV,PL/12632/EXP/ES/2015,19.45176,-100.2974,23.79,,
14178,Servicios Energeticos Alfareros  SA de CV,PL/12633/EXP/ES/2015,19.53318,-99.07023,23.45,,
14180,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12634/EXP/ES/2015,27.6951,-105.1762,,,16.82
14181,"GAS EL MOLINO, S.A. DE C.V.",PL/12635/EXP/ES/2015,20.68086,-101.3674,,25.31,
14183,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12636/EXP/ES/2015,27.13763,-104.914,,25.89,
14184,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12637/EXP/ES/2015,27.1263,-104.9016,,,25.49
14185,"GRUPO IBARRA HERMANOS, S.A. DE C.V.",PL/12638/EXP/ES/2015,27.96544,-114.0512,,,
14186,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12639/EXP/ES/2015,27.6921,-105.1727,,25.79,
14188,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12640/EXP/ES/2015,28.58373,-105.9604,,25.99,
14190,SERVICIO VILLA DE COS S.A DE C.V.,PL/12642/EXP/ES/2015,23.27388,-102.3276,,24.95,
14191,SUPER SERVICIO LIBERTAD GUADALUPE S.A. DE C.V.,PL/12641/EXP/ES/2015,25.69056,-100.2506,,24.98,
14192,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12643/EXP/ES/2015,28.17803,-105.4596,,25.79,
14194,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12644/EXP/ES/2015,20.22718,-103.2614,,26.89,
14195,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12645/EXP/ES/2015,27.12579,-104.9191,23.99,,
14196,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,PL/12657/EXP/ES/2015,31.66285,-106.4284,18.34,,
14197,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12658/EXP/ES/2015,28.56003,-105.9546,,,24.99
14200,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12659/EXP/ES/2015,28.63342,-106.119,24.29,,
14201,FELIX EDUARDO LOPEZ RODRIGUEZ,PL/12660/EXP/ES/2015,18.7043,-100.3521,,25.6,
14202,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V.",PL/12661/EXP/ES/2015,31.87462,-116.6275,,25.89,
14203,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V.",PL/12662/EXP/ES/2015,31.89886,-116.5765,,25.89,
14204,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V.",PL/12663/EXP/ES/2015,31.85006,-116.5793,,25.89,
14205,SERVICIOS ENERGETICOS LAS HACIENDAS GRAL CEPEDA SA,PL/12664/EXP/ES/2015,25.44045,-101.2478,,,24.14
14206,BURGOS PLUS GASOLINERAS S.A. DE C.V.,PL/12665/EXP/ES/2015,26.06285,-98.34924,,22.98,
14207,"ESTACION GRUGAS, S. DE R.L. DE C.V.",PL/12666/EXP/ES/2015,32.65691,-115.4247,21.89,,
14209,HERON BARRIGA TELLEZ,PL/12667/EXP/ES/2015,19.8141,-101.5912,,,
14210,"GASOLINERA MARTIN, S.A. DE C.V.",PL/12668/EXP/ES/2015,20.66549,-103.4575,,24.19,
14211,"GASOLINERA MARTIN, S.A. DE C.V.",PL/12669/EXP/ES/2015,20.66546,-103.4564,21.99,,
14212,J JESUS VAZQUEZ,PL/12670/EXP/ES/2015,21.20994,-100.4975,22.66,,
14213,MANUEL CRUZ ZAMBRANO,PL/12671/EXP/ES/2015,20.01727,-102.4564,25.09,,
14215,Servicios Ecológicos del Mayab S. de R.L. de C.V.,PL/12672/EXP/ES/2015,18.51001,-88.30526,23.18,,
14216,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12673/EXP/ES/2015,25.55824,-103.466,23.99,,
14217,"Servicio el Hueso, S.A. de C.V.",PL/12674/EXP/ES/2015,19.29984,-99.10843,,24.99,
14218,SERGIO ARMANDO LOPEZ ESCOBEDO,PL/12675/EXP/ES/2015,28.95756,-113.5605,25.0,,
14220,MARIA DOLORES BELTRAN PONCE,PL/12676/EXP/ES/2015,19.7381,-100.3571,24.0,,
14221,CIG PARADOR SAN MIGUEL S.A. DE C.V.,PL/12677/EXP/ES/2015,20.65343,-100.3802,,24.09,
14223,"ESTACION DE SERVICIO MORETT, S.A.",PL/12678/EXP/ES/2015,19.23807,-104.5566,,25.75,
14226,FAJA DE ORO KZ4 SA DE CV,PL/12679/EXP/ES/2015,24.80574,-107.3837,,26.95,
14227,"Combustibles Olmo, S.A. de C.V:",PL/12680/EXP/ES/2015,20.65189,-103.369,,25.65,
14228,Servicio Cascanes S.A. de C.V.,PL/12681/EXP/ES/2015,21.45974,-103.4677,21.1,,
14229,AUTO SERVICIO LOMA DORADA S.A. DE C.V.,PL/12682/EXP/ES/2015,26.03886,-98.35714,18.99,,
14230,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/12703/EXP/ES/2015,25.68443,-100.4365,,,16.46
14231,GASOLINERA ASOCIADOS DEL DESIERTO SA DE CV,PL/12704/EXP/ES/2015,28.28705,-113.9994,,,
14235,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/12705/EXP/ES/2015,20.62907,-103.3494,24.99,,
14236,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.,PL/12706/EXP/ES/2015,29.05532,-110.9651,23.69,,
14237,"Servicio Ecalo, S.A. de C.V.",PL/12707/EXP/ES/2015,19.16445,-98.78126,,25.79,
14238,"Servicio Ecalo, S.A. de C.V.",PL/12708/EXP/ES/2015,19.25068,-98.9009,,24.59,
14239,"SERVICIOS Y CONSTRUCCIONES IXPALIA, SC DE RL DE CV",PL/12709/EXP/ES/2015,32.47468,-116.9988,,24.65,
14241,"Grupo Alvagomz, S.A. de C.V.",PL/12710/EXP/ES/2015,19.31096,-98.90312,22.24,,
14242,OPERADORA DE COMBUSTIBLES VILLAFUERTE; S.A. DE C.V,PL/12713/EXP/ES/2015,20.05739,-98.47134,,23.95,
14244,J Irais González García,PL/12711/EXP/ES/2015,20.78927,-98.72491,23.86,,
14245,servicio catorce sur s.a. de c.v.,PL/12712/EXP/ES/2015,18.99393,-98.21278,,,
14246,SERVICIO FRACCIONAMIENTO DEL SUR SA DE CV ,PL/12714/EXP/ES/2015,20.92274,-89.60628,22.54,,
14250,ESTACIÓN DE SERVICIO SAN MIGUEL S.A. DE C.V.,PL/12715/EXP/ES/2015,17.66104,-99.67374,24.98,,
14251,COMBUSTLAN SA DE CV,PL/12716/EXP/ES/2015,18.85684,-96.91311,,,25.29
14253,"GASOLINERIA AMAQUEMECAN, S.A. DE C.V.",PL/12717/EXP/ES/2015,19.08651,-98.78237,,24.99,
14255,Guajardo Valdez Asociados S.A. de C.V.,PL/12718/EXP/ES/2015,25.93118,-103.6232,,26.19,
14256,COMBUTON S.A DE C.V,PL/12725/EXP/ES/2015,20.70726,-102.3764,23.69,,
14257,COMBUSTIBLES FLORENCIA S.A. DE C.V.,PL/12719/EXP/ES/2015,21.50262,-103.5468,24.39,,
14259,SUPER SERVICIO HIDROCAR SA DE CV,PL/12720/EXP/ES/2015,18.37733,-100.669,25.8,,
14260,MIGUEL ANGEL CUATEPITZI JUAREZ,PL/12721/EXP/ES/2015,19.25383,-98.19884,,0.01,
14262,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",PL/12722/EXP/ES/2015,32.56167,-116.654,22.99,,
14263,JOEL CUATEPITZI JUAREZ,PL/12723/EXP/ES/2015,19.21866,-98.18977,22.99,,
14264,Ezequiel Cuatepitzi Fabian,PL/12685/EXP/ES/2015,19.25476,-97.2614,23.09,,
14265,JOEL CUATEPITZI JUAREZ,PL/12686/EXP/ES/2015,19.30408,-98.19578,23.35,,
14267,MIGUEL ANGEL CUATEPITZI JUAREZ,PL/12687/EXP/ES/2015,19.21232,-98.22906,,24.1,
14269,SERVICIOS Y COMBUSTIBLES LAZARO CARDENAS SA DE CV,PL/12688/EXP/ES/2015,17.96983,-102.2123,,25.45,
14270,LUCIANO ANDRES RUIZ ROBLEDO,PL/12689/EXP/ES/2015,14.86765,-92.26579,,21.29,
14272,FRANCISCO RUIZ LOPEZ,PL/12690/EXP/ES/2015,14.9873,-92.16171,,23.9,
14275,AGUEDA JAVALERA VILLALOBOS,PL/12694/EXP/ES/2015,29.04986,-106.2553,22.27,,
14276,LUCIANO ANDRES RUIZ ROBLEDO,PL/12691/EXP/ES/2015,14.87352,-92.28017,20.86,,
14277,AGUEDA JAVALERA VILLALOBOS,PL/12692/EXP/ES/2015,28.84576,-107.7542,23.65,,
14279,AGUEDA JAVALERA VILLALOBOS,PL/12693/EXP/ES/2015,28.95115,-107.8252,23.65,,
14282,"GASOLINERA EL MENTIDERO, S.A. DE CV.",PL/12696/EXP/ES/2015,19.76951,-104.2974,25.65,,
14283,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/12695/EXP/ES/2015,24.14532,-104.7089,,26.79,
14285,Bedu Uno S.A. de C.V.,PL/12697/EXP/ES/2015,25.72362,-103.5566,,25.89,
14287,Distribuidora de combustibles del valle de Vizcain,PL/12724/EXP/ES/2015,27.36081,-112.28,,27.99,
14288,DIMAS ROMUALDO MARTINEZ,PL/12698/EXP/ES/2015,18.18205,-98.08693,,25.05,
14289,PETRO FUELS NACIONES UNIDAS SA DE CV,PL/12699/EXP/ES/2015,23.77316,-99.158,,24.44,
